# Speaker-cohort selection manifest (committed for provenance).
# source: Mozilla Common Voice (CC0), release cv-corpus-17.0-2024-03-15 (via fsicoli/common_voice_17_0 HF mirror, dev+test splits)
# selection: seed=42 min_clips=3 clips_per_speaker=5 quotas=de=80,en=150,es=80,fr=80,it=80,ro=130
# columns: lang	speaker(sha256[:16] of client_id)	clip
de	efa5e9b77c8b4c56	common_voice_de_19173055.mp3
de	efa5e9b77c8b4c56	common_voice_de_19173056.mp3
de	efa5e9b77c8b4c56	common_voice_de_19173057.mp3
de	efa5e9b77c8b4c56	common_voice_de_19173058.mp3
de	efa5e9b77c8b4c56	common_voice_de_19173059.mp3
de	69d13d17e4daeda6	common_voice_de_30556859.mp3
de	69d13d17e4daeda6	common_voice_de_30556860.mp3
de	69d13d17e4daeda6	common_voice_de_30556861.mp3
de	69d13d17e4daeda6	common_voice_de_30556862.mp3
de	69d13d17e4daeda6	common_voice_de_30556863.mp3
de	396c79dd99a40620	common_voice_de_26041589.mp3
de	396c79dd99a40620	common_voice_de_26041590.mp3
de	396c79dd99a40620	common_voice_de_26041591.mp3
de	396c79dd99a40620	common_voice_de_26041592.mp3
de	9e691fcbc8e7125c	common_voice_de_25900404.mp3
de	9e691fcbc8e7125c	common_voice_de_25900405.mp3
de	9e691fcbc8e7125c	common_voice_de_25900406.mp3
de	9e691fcbc8e7125c	common_voice_de_25900408.mp3
de	9e691fcbc8e7125c	common_voice_de_25900411.mp3
de	7e14c69d67e016b6	common_voice_de_17891582.mp3
de	7e14c69d67e016b6	common_voice_de_17891583.mp3
de	7e14c69d67e016b6	common_voice_de_17891585.mp3
de	2e09a63a251d23e1	common_voice_de_17452724.mp3
de	2e09a63a251d23e1	common_voice_de_17452725.mp3
de	2e09a63a251d23e1	common_voice_de_17452726.mp3
de	7d049fd252cfdb54	common_voice_de_17533630.mp3
de	7d049fd252cfdb54	common_voice_de_17533632.mp3
de	7d049fd252cfdb54	common_voice_de_17533633.mp3
de	7d049fd252cfdb54	common_voice_de_17533639.mp3
de	7d049fd252cfdb54	common_voice_de_17533642.mp3
de	21df3a63701afb9d	common_voice_de_24706533.mp3
de	21df3a63701afb9d	common_voice_de_24706534.mp3
de	21df3a63701afb9d	common_voice_de_24706535.mp3
de	21df3a63701afb9d	common_voice_de_24706536.mp3
de	21df3a63701afb9d	common_voice_de_24706537.mp3
de	ec1291b271eb17a1	common_voice_de_18218494.mp3
de	ec1291b271eb17a1	common_voice_de_18218496.mp3
de	ec1291b271eb17a1	common_voice_de_18218497.mp3
de	9eb2295d6eee3722	common_voice_de_39593057.mp3
de	9eb2295d6eee3722	common_voice_de_39593058.mp3
de	9eb2295d6eee3722	common_voice_de_39593059.mp3
de	9eb2295d6eee3722	common_voice_de_39593061.mp3
de	a6835e04df743cc2	common_voice_de_23146338.mp3
de	a6835e04df743cc2	common_voice_de_23146339.mp3
de	a6835e04df743cc2	common_voice_de_23146340.mp3
de	a6835e04df743cc2	common_voice_de_23146341.mp3
de	1bb18678029b5972	common_voice_de_21112712.mp3
de	1bb18678029b5972	common_voice_de_21112713.mp3
de	1bb18678029b5972	common_voice_de_21112714.mp3
de	1bb18678029b5972	common_voice_de_21112715.mp3
de	1bb18678029b5972	common_voice_de_21112716.mp3
de	8bbad5acb52c7659	common_voice_de_19144634.mp3
de	8bbad5acb52c7659	common_voice_de_19144635.mp3
de	8bbad5acb52c7659	common_voice_de_19144636.mp3
de	7a343923c7dc068c	common_voice_de_18248868.mp3
de	7a343923c7dc068c	common_voice_de_18248871.mp3
de	7a343923c7dc068c	common_voice_de_18248872.mp3
de	73aa2fc549821680	common_voice_de_17300470.mp3
de	73aa2fc549821680	common_voice_de_17300472.mp3
de	73aa2fc549821680	common_voice_de_17300473.mp3
de	73aa2fc549821680	common_voice_de_17300474.mp3
de	73aa2fc549821680	common_voice_de_17300475.mp3
de	bf6001ca52f5718a	common_voice_de_20403117.mp3
de	bf6001ca52f5718a	common_voice_de_20403118.mp3
de	bf6001ca52f5718a	common_voice_de_20403119.mp3
de	bf6001ca52f5718a	common_voice_de_20403120.mp3
de	bf6001ca52f5718a	common_voice_de_20403121.mp3
de	24c8fafc70e05b50	common_voice_de_18334907.mp3
de	24c8fafc70e05b50	common_voice_de_18334908.mp3
de	24c8fafc70e05b50	common_voice_de_18334909.mp3
de	24c8fafc70e05b50	common_voice_de_18334910.mp3
de	24c8fafc70e05b50	common_voice_de_18334911.mp3
de	f7cd3ecb8327c452	common_voice_de_18487182.mp3
de	f7cd3ecb8327c452	common_voice_de_18487183.mp3
de	f7cd3ecb8327c452	common_voice_de_18487184.mp3
de	f7cd3ecb8327c452	common_voice_de_18487185.mp3
de	f7cd3ecb8327c452	common_voice_de_18487186.mp3
de	49f3e35bc999c9a5	common_voice_de_24752284.mp3
de	49f3e35bc999c9a5	common_voice_de_24752285.mp3
de	49f3e35bc999c9a5	common_voice_de_24752286.mp3
de	49f3e35bc999c9a5	common_voice_de_24752288.mp3
de	49f3e35bc999c9a5	common_voice_de_24752289.mp3
de	65bca0bc19e3e3bd	common_voice_de_18204752.mp3
de	65bca0bc19e3e3bd	common_voice_de_18204755.mp3
de	65bca0bc19e3e3bd	common_voice_de_18204764.mp3
de	65bca0bc19e3e3bd	common_voice_de_18204766.mp3
de	753b6421ce626df3	common_voice_de_38392622.mp3
de	753b6421ce626df3	common_voice_de_38392623.mp3
de	753b6421ce626df3	common_voice_de_38392624.mp3
de	753b6421ce626df3	common_voice_de_38392625.mp3
de	753b6421ce626df3	common_voice_de_38392626.mp3
de	2cd32a8266fc3f62	common_voice_de_34900002.mp3
de	2cd32a8266fc3f62	common_voice_de_34900004.mp3
de	2cd32a8266fc3f62	common_voice_de_34900005.mp3
de	2cd32a8266fc3f62	common_voice_de_34900006.mp3
de	b44c29a4568a132a	common_voice_de_23687205.mp3
de	b44c29a4568a132a	common_voice_de_23687206.mp3
de	b44c29a4568a132a	common_voice_de_23687207.mp3
de	b44c29a4568a132a	common_voice_de_23687208.mp3
de	b44c29a4568a132a	common_voice_de_23687209.mp3
de	db9591ca781f3421	common_voice_de_18212482.mp3
de	db9591ca781f3421	common_voice_de_18212512.mp3
de	db9591ca781f3421	common_voice_de_18212514.mp3
de	db9591ca781f3421	common_voice_de_18212515.mp3
de	edc3e7db866fafc8	common_voice_de_22747889.mp3
de	edc3e7db866fafc8	common_voice_de_22747900.mp3
de	edc3e7db866fafc8	common_voice_de_22747901.mp3
de	edc3e7db866fafc8	common_voice_de_22747902.mp3
de	edc3e7db866fafc8	common_voice_de_22747909.mp3
de	496b5ebb6c627d9d	common_voice_de_18220596.mp3
de	496b5ebb6c627d9d	common_voice_de_18220598.mp3
de	496b5ebb6c627d9d	common_voice_de_18220599.mp3
de	496b5ebb6c627d9d	common_voice_de_18220600.mp3
de	1ea3944916754bf9	common_voice_de_27038952.mp3
de	1ea3944916754bf9	common_voice_de_27038954.mp3
de	1ea3944916754bf9	common_voice_de_27038958.mp3
de	ecde461be50815c6	common_voice_de_37826759.mp3
de	ecde461be50815c6	common_voice_de_37826760.mp3
de	ecde461be50815c6	common_voice_de_37826761.mp3
de	ecde461be50815c6	common_voice_de_37826762.mp3
de	ecde461be50815c6	common_voice_de_37826763.mp3
de	d793a4c5bd1578bb	common_voice_de_20284645.mp3
de	d793a4c5bd1578bb	common_voice_de_20284646.mp3
de	d793a4c5bd1578bb	common_voice_de_20284647.mp3
de	d793a4c5bd1578bb	common_voice_de_20284648.mp3
de	d793a4c5bd1578bb	common_voice_de_20284649.mp3
de	e17a002c68bf99a0	common_voice_de_37805871.mp3
de	e17a002c68bf99a0	common_voice_de_37805872.mp3
de	e17a002c68bf99a0	common_voice_de_37805873.mp3
de	e17a002c68bf99a0	common_voice_de_37805874.mp3
de	e17a002c68bf99a0	common_voice_de_37805875.mp3
de	37046dfc3db0fdcc	common_voice_de_27635602.mp3
de	37046dfc3db0fdcc	common_voice_de_27635604.mp3
de	37046dfc3db0fdcc	common_voice_de_27635605.mp3
de	37046dfc3db0fdcc	common_voice_de_27635606.mp3
de	cd34d7ce68379655	common_voice_de_38070645.mp3
de	cd34d7ce68379655	common_voice_de_38070646.mp3
de	cd34d7ce68379655	common_voice_de_38070647.mp3
de	cd34d7ce68379655	common_voice_de_38070648.mp3
de	cd34d7ce68379655	common_voice_de_38070649.mp3
de	663732f39e425afb	common_voice_de_19756967.mp3
de	663732f39e425afb	common_voice_de_19756968.mp3
de	663732f39e425afb	common_voice_de_19756970.mp3
de	f7177088b2a1e68e	common_voice_de_20770381.mp3
de	f7177088b2a1e68e	common_voice_de_20770383.mp3
de	f7177088b2a1e68e	common_voice_de_20770384.mp3
de	f7177088b2a1e68e	common_voice_de_20770385.mp3
de	9a1b2f46081bb5c4	common_voice_de_19166949.mp3
de	9a1b2f46081bb5c4	common_voice_de_19166951.mp3
de	9a1b2f46081bb5c4	common_voice_de_19166952.mp3
de	9a1b2f46081bb5c4	common_voice_de_19167003.mp3
de	9a1b2f46081bb5c4	common_voice_de_19167004.mp3
de	b8114cd9efcdc1bf	common_voice_de_20838471.mp3
de	b8114cd9efcdc1bf	common_voice_de_20838472.mp3
de	b8114cd9efcdc1bf	common_voice_de_20838473.mp3
de	47456f8e4175e2ae	common_voice_de_20292186.mp3
de	47456f8e4175e2ae	common_voice_de_20292188.mp3
de	47456f8e4175e2ae	common_voice_de_20292189.mp3
de	47456f8e4175e2ae	common_voice_de_20292190.mp3
de	47456f8e4175e2ae	common_voice_de_20292191.mp3
de	70a4b5acf89e3b85	common_voice_de_27042636.mp3
de	70a4b5acf89e3b85	common_voice_de_27042641.mp3
de	70a4b5acf89e3b85	common_voice_de_27042644.mp3
de	70a4b5acf89e3b85	common_voice_de_27042651.mp3
de	7b2940e818f22bd4	common_voice_de_21822722.mp3
de	7b2940e818f22bd4	common_voice_de_21822723.mp3
de	7b2940e818f22bd4	common_voice_de_21822724.mp3
de	7b2940e818f22bd4	common_voice_de_21822725.mp3
de	7b2940e818f22bd4	common_voice_de_21822726.mp3
de	4c4de7fb6620f0d7	common_voice_de_20221716.mp3
de	4c4de7fb6620f0d7	common_voice_de_20221717.mp3
de	4c4de7fb6620f0d7	common_voice_de_20221718.mp3
de	4c4de7fb6620f0d7	common_voice_de_20221719.mp3
de	4c4de7fb6620f0d7	common_voice_de_20221720.mp3
de	4153ca021c87dd23	common_voice_de_27050764.mp3
de	4153ca021c87dd23	common_voice_de_27050766.mp3
de	4153ca021c87dd23	common_voice_de_27050776.mp3
de	0ee60a3d69812003	common_voice_de_20052591.mp3
de	0ee60a3d69812003	common_voice_de_20052592.mp3
de	0ee60a3d69812003	common_voice_de_20052593.mp3
de	0ee60a3d69812003	common_voice_de_20052594.mp3
de	0ee60a3d69812003	common_voice_de_20052595.mp3
de	8e7b874aaa91c870	common_voice_de_23967840.mp3
de	8e7b874aaa91c870	common_voice_de_23967842.mp3
de	8e7b874aaa91c870	common_voice_de_23967846.mp3
de	8e7b874aaa91c870	common_voice_de_23967848.mp3
de	8e7b874aaa91c870	common_voice_de_23967849.mp3
de	32373f04ee5739b5	common_voice_de_19168839.mp3
de	32373f04ee5739b5	common_voice_de_19168840.mp3
de	32373f04ee5739b5	common_voice_de_19168841.mp3
de	32373f04ee5739b5	common_voice_de_19168842.mp3
de	32373f04ee5739b5	common_voice_de_19168843.mp3
de	13505074cf3b2ba9	common_voice_de_24072443.mp3
de	13505074cf3b2ba9	common_voice_de_24072445.mp3
de	13505074cf3b2ba9	common_voice_de_24072449.mp3
de	13505074cf3b2ba9	common_voice_de_24072482.mp3
de	13505074cf3b2ba9	common_voice_de_24072484.mp3
de	2633fb2af86446bd	common_voice_de_18213034.mp3
de	2633fb2af86446bd	common_voice_de_18213036.mp3
de	2633fb2af86446bd	common_voice_de_18213038.mp3
de	2633fb2af86446bd	common_voice_de_18213040.mp3
de	26fb3b2f27e4e907	common_voice_de_19749983.mp3
de	26fb3b2f27e4e907	common_voice_de_19749984.mp3
de	26fb3b2f27e4e907	common_voice_de_19749985.mp3
de	26fb3b2f27e4e907	common_voice_de_19750029.mp3
de	26fb3b2f27e4e907	common_voice_de_19750031.mp3
de	d77f7b877c8fbd2f	common_voice_de_40113959.mp3
de	d77f7b877c8fbd2f	common_voice_de_40113960.mp3
de	d77f7b877c8fbd2f	common_voice_de_40113961.mp3
de	d77f7b877c8fbd2f	common_voice_de_40113962.mp3
de	d77f7b877c8fbd2f	common_voice_de_40113963.mp3
de	29ab7472bf6b88e3	common_voice_de_21253829.mp3
de	29ab7472bf6b88e3	common_voice_de_21253830.mp3
de	29ab7472bf6b88e3	common_voice_de_21253831.mp3
de	29ab7472bf6b88e3	common_voice_de_21253832.mp3
de	29ab7472bf6b88e3	common_voice_de_21253833.mp3
de	accb4865b9a8c86c	common_voice_de_20178210.mp3
de	accb4865b9a8c86c	common_voice_de_20178211.mp3
de	accb4865b9a8c86c	common_voice_de_20178212.mp3
de	accb4865b9a8c86c	common_voice_de_20178213.mp3
de	937ba610371e06a0	common_voice_de_32874794.mp3
de	937ba610371e06a0	common_voice_de_32874795.mp3
de	937ba610371e06a0	common_voice_de_32874797.mp3
de	937ba610371e06a0	common_voice_de_32874798.mp3
de	cfc2e1cacc9f9ad3	common_voice_de_23393795.mp3
de	cfc2e1cacc9f9ad3	common_voice_de_23393797.mp3
de	cfc2e1cacc9f9ad3	common_voice_de_23393800.mp3
de	cfc2e1cacc9f9ad3	common_voice_de_23393801.mp3
de	cfc2e1cacc9f9ad3	common_voice_de_23393802.mp3
de	82b9ed786c87ee25	common_voice_de_19310575.mp3
de	82b9ed786c87ee25	common_voice_de_19310576.mp3
de	82b9ed786c87ee25	common_voice_de_19310577.mp3
de	82b9ed786c87ee25	common_voice_de_19310578.mp3
de	82b9ed786c87ee25	common_voice_de_19310579.mp3
de	749a402f8d256839	common_voice_de_26630713.mp3
de	749a402f8d256839	common_voice_de_26630716.mp3
de	749a402f8d256839	common_voice_de_26630718.mp3
de	6697c983ebf39642	common_voice_de_20022636.mp3
de	6697c983ebf39642	common_voice_de_20022637.mp3
de	6697c983ebf39642	common_voice_de_20022638.mp3
de	6697c983ebf39642	common_voice_de_20022639.mp3
de	6697c983ebf39642	common_voice_de_20022640.mp3
de	d87ae2994ac7b3e5	common_voice_de_20269511.mp3
de	d87ae2994ac7b3e5	common_voice_de_20269512.mp3
de	d87ae2994ac7b3e5	common_voice_de_20269514.mp3
de	d87ae2994ac7b3e5	common_voice_de_20269515.mp3
de	7b9daade1a089d50	common_voice_de_23847178.mp3
de	7b9daade1a089d50	common_voice_de_23847179.mp3
de	7b9daade1a089d50	common_voice_de_23847180.mp3
de	7b9daade1a089d50	common_voice_de_23847181.mp3
de	7b9daade1a089d50	common_voice_de_23847182.mp3
de	867ee2145b06a2f4	common_voice_de_19773469.mp3
de	867ee2145b06a2f4	common_voice_de_19773470.mp3
de	867ee2145b06a2f4	common_voice_de_19773471.mp3
de	867ee2145b06a2f4	common_voice_de_19773472.mp3
de	867ee2145b06a2f4	common_voice_de_19773473.mp3
de	e1dbcf3a9b20fabd	common_voice_de_30661772.mp3
de	e1dbcf3a9b20fabd	common_voice_de_30661773.mp3
de	e1dbcf3a9b20fabd	common_voice_de_30661774.mp3
de	e1dbcf3a9b20fabd	common_voice_de_30661775.mp3
de	e1dbcf3a9b20fabd	common_voice_de_30661776.mp3
en	13024439eac039fc	common_voice_en_31893853.mp3
en	13024439eac039fc	common_voice_en_31893855.mp3
en	13024439eac039fc	common_voice_en_31893857.mp3
en	d2c705c46494fbea	common_voice_en_18638053.mp3
en	d2c705c46494fbea	common_voice_en_18638054.mp3
en	d2c705c46494fbea	common_voice_en_18638055.mp3
en	0152e9166211c2e8	common_voice_en_19958140.mp3
en	0152e9166211c2e8	common_voice_en_19958141.mp3
en	0152e9166211c2e8	common_voice_en_19958142.mp3
en	275ba65d6587ef5e	common_voice_en_37626227.mp3
en	275ba65d6587ef5e	common_voice_en_37626229.mp3
en	275ba65d6587ef5e	common_voice_en_37626230.mp3
en	14653a9bc888ea13	common_voice_en_23676739.mp3
en	14653a9bc888ea13	common_voice_en_23676740.mp3
en	14653a9bc888ea13	common_voice_en_23676742.mp3
en	63088f616b576268	common_voice_en_32657655.mp3
en	63088f616b576268	common_voice_en_32657656.mp3
en	63088f616b576268	common_voice_en_32657659.mp3
en	41e7f82c140bf4a3	common_voice_en_28733760.mp3
en	41e7f82c140bf4a3	common_voice_en_28733761.mp3
en	41e7f82c140bf4a3	common_voice_en_28733762.mp3
en	0685424124861b71	common_voice_en_19975666.mp3
en	0685424124861b71	common_voice_en_19975667.mp3
en	0685424124861b71	common_voice_en_19975668.mp3
en	26fb46ac632dd268	common_voice_en_553585.mp3
en	26fb46ac632dd268	common_voice_en_553586.mp3
en	26fb46ac632dd268	common_voice_en_553587.mp3
en	807712559e2898f4	common_voice_en_81500.mp3
en	807712559e2898f4	common_voice_en_81501.mp3
en	807712559e2898f4	common_voice_en_81502.mp3
en	d5cf63f6f9019a3b	common_voice_en_20253689.mp3
en	d5cf63f6f9019a3b	common_voice_en_20253691.mp3
en	d5cf63f6f9019a3b	common_voice_en_20253693.mp3
en	8c099a7eddabb0a4	common_voice_en_20918909.mp3
en	8c099a7eddabb0a4	common_voice_en_20918910.mp3
en	8c099a7eddabb0a4	common_voice_en_20918911.mp3
en	c69148e602ef025e	common_voice_en_23999240.mp3
en	c69148e602ef025e	common_voice_en_23999241.mp3
en	c69148e602ef025e	common_voice_en_23999242.mp3
en	ab681333989ad3a0	common_voice_en_19675620.mp3
en	ab681333989ad3a0	common_voice_en_19675621.mp3
en	ab681333989ad3a0	common_voice_en_19675623.mp3
en	1f87ef8f9a79c3ab	common_voice_en_19940720.mp3
en	1f87ef8f9a79c3ab	common_voice_en_19940940.mp3
en	1f87ef8f9a79c3ab	common_voice_en_19940951.mp3
en	e6ef8eaa7f3f3a51	common_voice_en_28079668.mp3
en	e6ef8eaa7f3f3a51	common_voice_en_28079671.mp3
en	e6ef8eaa7f3f3a51	common_voice_en_28079672.mp3
en	becbe7106ced460e	common_voice_en_19618445.mp3
en	becbe7106ced460e	common_voice_en_19618447.mp3
en	becbe7106ced460e	common_voice_en_19618450.mp3
en	8a7db38fe464752c	common_voice_en_28332866.mp3
en	8a7db38fe464752c	common_voice_en_28332868.mp3
en	8a7db38fe464752c	common_voice_en_28332869.mp3
en	0419994f66937b59	common_voice_en_22381691.mp3
en	0419994f66937b59	common_voice_en_22381692.mp3
en	0419994f66937b59	common_voice_en_22381693.mp3
en	7f4f2adaaf00ac1c	common_voice_en_20723031.mp3
en	7f4f2adaaf00ac1c	common_voice_en_20723034.mp3
en	7f4f2adaaf00ac1c	common_voice_en_20723036.mp3
en	05ff6b6029fe5d05	common_voice_en_26952799.mp3
en	05ff6b6029fe5d05	common_voice_en_26952800.mp3
en	05ff6b6029fe5d05	common_voice_en_26952808.mp3
en	1d370d89e8bcf9be	common_voice_en_123626.mp3
en	1d370d89e8bcf9be	common_voice_en_123627.mp3
en	1d370d89e8bcf9be	common_voice_en_123628.mp3
en	7d874f18c6ec4530	common_voice_en_37326559.mp3
en	7d874f18c6ec4530	common_voice_en_37326560.mp3
en	7d874f18c6ec4530	common_voice_en_37326561.mp3
en	9164aef65f5b6ccb	common_voice_en_20879890.mp3
en	9164aef65f5b6ccb	common_voice_en_20879891.mp3
en	9164aef65f5b6ccb	common_voice_en_20879896.mp3
en	773b672d41397a29	common_voice_en_30737778.mp3
en	773b672d41397a29	common_voice_en_30737780.mp3
en	773b672d41397a29	common_voice_en_30737806.mp3
en	5cb6179d9cd89e1b	common_voice_en_37007560.mp3
en	5cb6179d9cd89e1b	common_voice_en_37007561.mp3
en	5cb6179d9cd89e1b	common_voice_en_37007562.mp3
en	3d6741fd7a8fdf7b	common_voice_en_20040950.mp3
en	3d6741fd7a8fdf7b	common_voice_en_20040953.mp3
en	3d6741fd7a8fdf7b	common_voice_en_20040956.mp3
en	813f3a1d4fbc7430	common_voice_en_23589743.mp3
en	813f3a1d4fbc7430	common_voice_en_23589745.mp3
en	813f3a1d4fbc7430	common_voice_en_23589746.mp3
en	5139a4e25ec86635	common_voice_en_35276464.mp3
en	5139a4e25ec86635	common_voice_en_35276465.mp3
en	5139a4e25ec86635	common_voice_en_35276467.mp3
en	dcb6b154520f76f2	common_voice_en_23649980.mp3
en	dcb6b154520f76f2	common_voice_en_23649982.mp3
en	dcb6b154520f76f2	common_voice_en_23649983.mp3
en	6b45db6f3469aebf	common_voice_en_28663587.mp3
en	6b45db6f3469aebf	common_voice_en_28731005.mp3
en	6b45db6f3469aebf	common_voice_en_28731006.mp3
en	692604abc3056241	common_voice_en_28096209.mp3
en	692604abc3056241	common_voice_en_28096210.mp3
en	692604abc3056241	common_voice_en_28096212.mp3
en	ea891790a9034da3	common_voice_en_20930109.mp3
en	ea891790a9034da3	common_voice_en_20930110.mp3
en	ea891790a9034da3	common_voice_en_20930111.mp3
en	a281136b29c0b3b3	common_voice_en_32643462.mp3
en	a281136b29c0b3b3	common_voice_en_32643463.mp3
en	a281136b29c0b3b3	common_voice_en_32643464.mp3
en	702bddde5c30a4d7	common_voice_en_25914567.mp3
en	702bddde5c30a4d7	common_voice_en_25914569.mp3
en	702bddde5c30a4d7	common_voice_en_25914570.mp3
en	c68fa5a71cf9acf6	common_voice_en_32592284.mp3
en	c68fa5a71cf9acf6	common_voice_en_32592285.mp3
en	c68fa5a71cf9acf6	common_voice_en_32592286.mp3
en	debf089c07e82e4d	common_voice_en_530753.mp3
en	debf089c07e82e4d	common_voice_en_530754.mp3
en	debf089c07e82e4d	common_voice_en_530755.mp3
en	5f570a2acb2c4696	common_voice_en_28741446.mp3
en	5f570a2acb2c4696	common_voice_en_28741447.mp3
en	5f570a2acb2c4696	common_voice_en_28741451.mp3
en	757c6f1f46a31ba4	common_voice_en_33824939.mp3
en	757c6f1f46a31ba4	common_voice_en_33824942.mp3
en	757c6f1f46a31ba4	common_voice_en_33824943.mp3
en	56e84c25f8fdae4a	common_voice_en_19750357.mp3
en	56e84c25f8fdae4a	common_voice_en_19750358.mp3
en	56e84c25f8fdae4a	common_voice_en_19750360.mp3
en	0858a81138c5f120	common_voice_en_26947475.mp3
